sha,download status,download time,test status,test time,mop status,mop time,gen status,gen time,imm status,imm time,gen+ps1c status,gen+ps1c time,gen+ps3cl status,gen+ps3cl time,mop+ps1c status,mop+ps1c time,mop+ps3cl status,mop+ps3cl time,imm+ps1c status,imm+ps1c time,imm+ps3cl status,imm+ps3cl time
cbb51e2d38cb1f67ef825285750fdde4062d4384,0,7.346,0,4.335,0,69.864,0,69.963,0,69.294,0,73.320,0,75.660,0,54.163,0,54.853,0,72.994,0,72.148
9102da6e7d1f917cb0764f577dfae20f4d2b2e05,0,6.418,0,4.437,0,46.653,0,75.040,0,76.539,0,73.028,0,72.505,0,78.649,0,80.179,0,78.581,0,76.902
1dee974c561f978e2e6610063c7d58b68fea8ecd,0,5.361,0,4.422,0,46.426,0,80.323,0,77.105,0,10.427,0,20.394,0,22.268,0,20.521,0,11.422,0,20.212
e0438f71b9de4273c30b923fe8e9931ea0692a92,0,5.369,0,4.438,0,46.443,0,73.488,0,75.208,0,10.383,0,20.444,0,22.362,0,20.585,0,11.454,0,20.141
884b179f403f14c78e2360abb3425b18725e2109,0,5.384,0,4.388,0,46.642,0,74.238,0,60.197,0,10.410,0,19.904,0,22.119,0,20.260,0,11.493,0,19.429
593ba0b4e532144f45c2ce0baab7400d8d450b61,0,5.409,0,4.374,0,46.654,0,73.609,0,76.321,0,10.318,0,20.171,0,22.194,0,20.382,0,11.380,0,19.449
b72776466042101cadd33fb95d47f0366dc2b561,0,5.409,0,4.351,0,46.481,0,74.701,0,81.213,0,10.254,0,20.349,0,22.162,0,20.443,0,11.287,0,19.670
4a8f6870744db3ec700dc011a09053ff51188adc,0,5.437,0,4.350,0,46.847,0,75.591,0,78.903,0,10.333,0,20.492,0,22.271,0,20.504,0,11.428,0,20.137
9495fd78229ed28e1adda28bf836e985e8a01868,0,5.380,0,4.398,0,46.508,0,73.798,0,1.298,0,2.164,0,2.182,0,2.171,0,2.154,0,2.103,0,2.070
