sha,download status,download time,test status,test time,mop status,mop time,track status,track time,gen status,gen time,imm status,imm time,imop-gen status,imop-gen time,imop-mop status,imop-mop time,gen+ps1c status,gen+ps1c time,gen+ps3cl status,gen+ps3cl time,mop+ps1c status,mop+ps1c time,mop+ps3cl status,mop+ps3cl time,imm+imop status,imm+imop time,imm+ps1c status,imm+ps1c time,imm+ps3cl status,imm+ps3cl time
08296e000264cb4f48186e985920356d74d87252,0,6.948,0,6.211,0,33.982,0,36.426,0,15.917,0,13.824,0,11.269,0,32.991,0,12.213,0,9.377,0,33.352,0,9.148,0,14.423,0,18.809,0,10.513
7e291224fc03fd7e5db3c1c9a776f7e095f0a7cd,0,7.042,0,6.148,0,34.143,0,36.368,0,13.051,0,13.868,0,13.285,0,33.577,0,15.232,0,12.217,0,34.544,0,33.705,0,13.887,0,17.383,0,12.426
62a0e9cdcded13f7a2e043c9dc6bf576f27f941d,0,7.066,0,6.174,0,33.949,0,38.431,0,13.615,0,14.865,0,11.904,0,33.354,0,13.060,0,9.878,0,34.058,0,33.193,0,16.774,0,15.333,0,13.136
c3c0ce9aef90a47e6afd2ccd0306b720350448f6,0,7.015,0,6.181,0,34.187,0,38.476,0,13.603,0,15.075,0,12.014,0,33.424,0,13.040,0,9.790,0,34.168,0,33.230,0,15.142,0,15.521,0,13.113
5e0183094bb07bfb0712873dae576627a53e9c3b,0,7.048,0,6.176,0,34.377,0,38.434,0,13.683,0,14.924,0,11.893,0,33.309,0,13.071,0,9.942,0,33.929,0,9.737,0,14.923,0,18.218,0,11.081
651e7efbb58efd590b301e09f83584602649ba35,0,7.057,0,6.174,0,34.257,0,39.008,0,13.567,0,1.560,0,14.029,0,33.957,0,9.630,0,2.355,0,31.508,0,2.335,0,1.577,0,3.339,0,2.191
95ea26701c7b732f77e1817c66b35776220eb32f,0,7.000,0,6.166,0,34.230,0,36.669,0,15.377,0,14.779,0,11.940,0,33.385,0,11.334,0,8.826,0,33.236,0,8.929,0,15.211,0,18.459,0,9.921
fad00e3dfcd49bc70c3ff4c205881f6dfb3ad117,0,6.992,0,6.169,0,34.219,0,36.669,0,13.637,0,14.918,0,11.997,0,33.326,0,12.965,0,10.097,0,34.942,0,9.916,0,15.119,0,15.171,0,9.502
5e87fdbcbc520b6c814bbd381e0cb5b499080d12,0,6.999,0,6.142,0,34.210,0,37.148,0,13.676,0,14.822,0,12.086,0,33.463,0,12.945,0,9.950,0,33.951,0,9.725,0,14.696,0,14.811,0,11.083
5d7c742ee4ed488a4cc52e82a36d7c3d50d23c69,0,8.884,0,6.497,0,36.332,0,36.398,0,15.317,0,14.875,0,16.016,0,36.675,0,17.958,0,18.178,0,38.975,0,40.788,0,15.475,0,17.227,0,17.310
