sha,download status,download time,test status,test time,mop status,mop time,track status,track time,gen status,gen time,imm status,imm time,imop-gen status,imop-gen time,imop-mop status,imop-mop time,gen+ps1c status,gen+ps1c time,gen+ps3cl status,gen+ps3cl time,mop+ps1c status,mop+ps1c time,mop+ps3cl status,mop+ps3cl time,imm+imop status,imm+imop time,imm+ps1c status,imm+ps1c time,imm+ps3cl status,imm+ps3cl time
ff8974afb88ba6255f331ac743aca106eaf8d332,0,3.993,0,1.871,0,4.228,0,6.120,0,7.052,0,7.772,0,7.512,0,4.577,0,9.984,0,10.240,0,7.073,0,7.064,0,8.202,0,10.228,0,10.411
251c86a24a8a5b89cea79a545f96c1329cfe4f59,0,2.745,0,2.263,0,4.803,0,7.921,0,8.697,0,9.359,0,9.389,0,5.339,0,7.001,0,6.401,0,5.735,0,5.051,0,9.500,0,8.522,0,7.402
974f006c51b7851b9d011b686613c5580a8d91c3,0,2.764,0,2.243,0,4.837,0,7.810,0,9.302,0,1.266,0,9.600,0,5.013,0,2.373,0,2.363,0,2.370,0,2.332,0,1.257,0,2.249,0,2.238
030cbebf89ab8527607903e173c8d176d7ffc55a,0,3.449,0,2.640,0,60.076,0,302.823,0,75.302,0,73.165,0,74.688,0,65.710,0,72.477,0,75.066,0,66.692,0,67.924,0,72.350,0,74.698,0,74.374
50d7d590d947f001268b7a6248020e5f2f447a36,0,3.152,0,2.632,0,58.324,0,269.660,0,72.371,0,10.121,0,71.046,0,65.349,0,68.881,0,6.458,0,63.959,0,5.264,0,10.327,0,9.096,0,7.395
