sha,download status,download time,test status,test time,mop status,mop time,track status,track time,gen status,gen time,imm status,imm time,imop-gen status,imop-gen time,imop-mop status,imop-mop time,gen+ps1c status,gen+ps1c time,gen+ps3cl status,gen+ps3cl time,mop+ps1c status,mop+ps1c time,mop+ps3cl status,mop+ps3cl time,imm+imop status,imm+imop time,imm+ps1c status,imm+ps1c time,imm+ps3cl status,imm+ps3cl time
b8493c436314a6c10b2a2cfa59fc13a8dde2a6d8,0,6.164,0,5.232,0,60.258,0,203.564,0,91.188,0,79.454,0,95.148,0,62.129,0,80.823,0,12.977,0,51.768,0,14.799,0,73.857,0,63.536,0,14.341
5d54c496c861d685529dc9c97b91dba84e598773,0,5.911,0,5.019,0,59.057,0,200.939,0,90.068,0,65.514,0,95.290,0,60.752,0,77.686,0,12.321,0,51.044,0,13.745,0,65.198,0,61.916,0,13.725
1e18bab9cac939c42799ae9cff9ccf13c83a9eb0,0,6.026,0,5.153,0,59.432,0,202.277,0,92.030,0,64.615,0,95.956,0,60.765,0,11.415,0,10.005,0,12.260,0,11.535,0,65.135,0,12.635,0,11.074
86801542b87024790c2686f8339b288efb935f2a,0,6.087,0,5.010,0,59.172,0,202.028,0,90.801,0,64.611,0,94.723,0,60.703,0,12.205,0,10.310,0,12.728,0,11.620,0,68.950,0,13.604,0,11.467
dda1177e1111440093fbfc87bc97a8d986af3182,0,5.936,0,5.033,0,58.914,0,207.595,0,92.701,0,63.391,0,94.344,0,60.707,0,75.901,0,10.844,0,49.764,0,12.553,0,64.965,0,64.786,0,11.966
ed9eee884024c5d773de1d526c9630d4bcc662b2,0,5.997,0,5.133,0,59.164,0,207.276,0,92.213,0,65.257,0,95.287,0,60.686,0,81.718,0,12.245,0,51.192,0,13.759,0,68.593,0,63.399,0,13.463
e7c961e40b31f2886de31bf6b580377c497b097d,0,5.929,0,5.037,0,59.261,0,207.110,0,91.152,0,64.297,0,99.011,0,60.728,0,88.968,0,12.201,0,58.488,0,13.616,0,64.419,0,65.578,0,12.729
5e92fad865618789acfc41b398b63ce2a19005f3,0,6.106,0,5.109,0,59.841,0,202.987,0,90.224,0,78.604,0,94.904,0,61.057,0,87.811,0,23.269,0,61.186,0,22.831,0,81.254,0,64.245,0,23.879
bd01aefb4964ad65f3814e2281bdaf55ca276232,0,6.231,0,5.194,0,59.680,0,203.803,0,96.542,0,69.690,0,93.625,0,61.188,0,87.739,0,18.215,0,60.405,0,16.921,0,78.911,0,68.870,0,19.617
793c29c5957eaac74e72c1ec888950ac92674e00,0,6.066,0,5.192,0,59.110,0,204.035,0,90.539,0,72.666,0,93.505,0,61.104,0,78.266,0,11.431,0,51.111,0,13.147,0,72.675,0,67.743,0,12.884
9e1dc1f66172de238397b500ee2d3c311a95ce09,0,5.991,0,5.056,0,57.604,0,202.027,0,85.690,0,1.889,0,88.521,0,59.819,0,74.780,0,2.813,0,48.214,0,2.842,0,1.893,0,3.661,0,2.539
9e7bbf25481136e0f35345c43c45c2f861370ded,0,5.984,0,5.086,0,58.513,0,200.757,0,83.489,0,120.553,0,88.340,0,59.172,0,90.411,0,80.413,0,59.488,0,44.762,0,121.600,0,115.091,0,106.836
6693cd7f2aceb8fc81768263d59c3abf8e3dd34a,0,6.004,0,5.125,0,58.533,0,201.251,0,84.564,0,72.198,0,89.666,0,59.609,0,12.157,0,10.356,0,12.577,0,11.789,0,65.217,0,13.456,0,11.146
2a80f4ce4907f7a2cc31987a29ef51da1b44b0ee,0,6.033,0,5.088,0,58.413,0,200.495,0,87.740,0,64.760,0,90.044,0,59.681,0,12.219,0,10.309,0,12.606,0,11.671,0,67.339,0,13.593,0,11.132
22f75330931083f5fea3d6b3d38583941c34ecf6,0,5.989,0,5.066,0,58.269,0,200.775,0,88.512,0,64.468,0,90.149,0,59.649,0,2.854,0,2.831,0,2.808,0,2.830,0,65.182,0,3.653,0,3.652
e7d2e5fbd24b36a7b56d667b0e212b83740a08f9,0,5.973,0,5.094,0,58.277,0,201.043,0,88.051,0,64.245,0,89.331,0,59.838,0,75.715,0,11.326,0,49.965,0,13.061,0,66.594,0,67.468,0,12.815
860ab8a67487065ac84c94b1a98a7b5f04239a42,0,5.989,0,5.096,0,58.506,0,201.932,0,87.857,0,64.138,0,91.712,0,59.821,0,14.820,0,9.735,0,15.299,0,11.466,0,64.955,0,14.385,0,10.786
