project,STANDARD_LIB,JAVAMOP,RVMONITOR,PROJECT,THIRD_PARTY_LIB,NATIVE,ASPECTJ,OTHER,VIOLATION,ASPECTJ_INSTRUMENTATION,ASPECTJ_RUNTIME,ASPECTJ_OTHER,MONITORING,SPECIFICATION,MOP_AND_AJC,RVMONITOR_LOCK,MONITORING_LOCK,LOCK,TRIE,MAVEN,JUNIT,UNKNOWN
LiveRamp-HyperMinHash-java,0,0,6408,19254,0,0,0,8010,0,92,0,0,1177,420,402,2003,2315,0,0,527,0,0,,40608
zhoujianling-PointCloudUtilities,0,0,1575,1961,0,0,0,62,0,84,0,0,200,709,50,137,4586,0,0,1700,0,0,,11064
almondtools-stringsearchalgorithms,0,0,11674,5595,0,0,0,6422,1,96,0,6,1733,1277,434,3503,4033,0,0,2596,0,0,,37370
lukfor-pgs-calc,0,0,2660,1163,0,0,0,2771,0,119,0,3,558,113,93,1575,558,0,0,27856,0,0,,37469
dakusui-jcunit,0,0,49816,4596,0,0,0,16955,0,111,18,2,3596,3221,2128,10860,16960,0,0,2695,0,0,,110958
StarlangSoftware-TurkishMorphologicalDisambiguation,0,0,29386,10716,0,0,0,15346,0,86,0,0,12450,1974,195,5942,8737,0,0,1425,0,0,,86257
finmath-finmath-lib,0,0,1,38,0,0,0,26,0,92,0,0,2,4,64,0,0,0,0,1295,0,0,,1522
eightbitjim-cassette-nibbler,0,0,28768,2568,0,0,0,10874,10,83,0,0,1575,2157,543,4460,4843,0,0,575,0,0,,56456
StarlangSoftware-TurkishSpellChecker,0,0,4869,3896,0,0,0,4701,0,88,1,0,1214,668,162,916,6515,0,0,1518,0,0,,24548
indeedeng-vowpal-wabbit-java,0,0,39564,16593,0,0,0,12016,0,83,0,0,1777,2244,203,7210,11145,0,0,1052,0,0,,91887
jahlborn-jackcess,0,0,5,34,0,0,0,5761,0,98,0,4,5,5,65,0,2,0,0,32906,0,0,,38885
attoparser-attoparser,0,0,34924,15918,0,0,0,7503,0,91,0,0,1344,2406,333,3404,20616,0,0,1445,0,0,,87984
octavian-h-time-series-math,0,0,2333,3601,0,0,0,244,0,349,0,3,373,560,118,3560,7600,0,0,6984,0,0,,25725
kapoorlabs-kiara,0,0,3233,11148,0,0,0,388,0,92,0,5,2310,3713,92,1852,17584,0,0,3255,0,0,,43672
jingpeicomp-id-generator,0,0,12990,6953,0,0,0,4091,0,88,0,0,609,4720,35,891,3655,0,0,392,0,0,,34424
palindromicity-simple-syslog,0,0,2090,336,0,0,0,753,1,104,0,1,128,169,102,236,448,0,0,2070,0,0,,6438
graphstream-gs-core,0,0,127,1455,0,0,0,72,1,110,0,3,3917,30,32,10,1412,0,0,3046,0,0,,10215
jordw-heftydb,0,0,650,2636,0,0,0,366,2,95,0,0,168,123,51,181,669,0,0,3621,0,0,,8562
StarlangSoftware-TurkishMorphologicalAnalysis,0,0,7380,8007,0,0,0,3583,0,85,0,0,1810,370,89,1161,3175,0,0,1405,0,0,,27065
houbb-segment,0,0,1855,487,0,0,0,1060,0,86,0,0,92,92,61,254,539,0,0,1114,0,0,,5640
sangupta-bloomfilter,0,0,798,2535,0,0,0,608,64,87,0,0,78,133,81,252,585,0,0,500,0,0,,5721
JetBrains-jetCheck,0,0,2299,534,0,0,0,70,1,94,0,0,67,68,96,377,596,0,0,855,0,0,,5057
